"","date","crw_baa","crw_dhw","crw_hotspot","crw_sst","crw_sstanomaly","air_temp","baro","highest","mhhw","mhw","msl","mtl","mlw","mllw","lowest"
"1","2021-05-27",0,0,-0.83,27.73,0.46,27.26,1017.45,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"2","2021-05-27",0,0,-0.89,27.65,0.41,27.26,1017.45,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"3","2021-05-27",0,0,-0.89,27.64,0.39,27.26,1017.45,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"4","2021-05-29",0,0,-0.91,27.62,0.34,26.69,1015.025,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"5","2021-05-29",0,0,-0.86,27.7,0.4,26.69,1015.025,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"6","2021-05-27",0,0,-0.91,27.64,0.41,27.26,1017.45,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"7","2021-05-29",0,0,-0.82,27.73,0.42,26.69,1015.025,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"8","2021-05-29",0,0,-0.85,27.69,0.38,26.69,1015.025,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"9","2021-05-30",0,0,-0.65,27.9,0.62,27.49,1017,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"10","2021-05-30",0,0,-0.64,27.9,0.61,27.49,1017,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"11","2021-05-27",0,0,-0.81,27.74,0.46,27.26,1017.45,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"12","2021-05-27",0,0,-0.82,27.72,0.44,27.26,1017.45,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"13","2021-05-28",0,0,-0.88,27.67,0.42,27.11,1016.09583333333,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"14","2021-05-28",0,0,-0.86,27.68,0.42,27.11,1016.09583333333,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"15","2021-05-28",0,0,-0.87,27.66,0.4,27.11,1016.09583333333,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"16","2021-05-28",0,0,-0.77,27.79,0.5,27.11,1016.09583333333,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"17","2021-05-28",0,0,-0.76,27.79,0.49,27.11,1016.09583333333,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"18","2021-05-28",0,0,-0.79,27.75,0.45,27.11,1016.09583333333,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"19","2021-05-29",0,0,-0.95,27.6,0.34,26.69,1015.025,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"20","2021-05-31",0,0,-0.55,27.99,0.64,26.76,1017.88333333333,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"21","2021-05-29",0,0,-0.92,27.62,0.35,26.69,1015.025,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"22","2021-05-30",0,0,-0.54,28.01,0.68,27.49,1017,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"23","2021-05-30",0,0,-0.58,27.96,0.63,27.49,1017,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"24","2021-05-30",0,0,-0.66,27.87,0.57,27.49,1017,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"25","2021-05-30",0,0,-0.55,28.01,0.69,27.49,1017,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"26","2021-05-31",0,0,-0.62,27.91,0.6,26.76,1017.88333333333,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"27","2021-05-31",0,0,-0.5,28.06,0.72,26.76,1017.88333333333,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"28","2021-05-31",0,0,-0.61,27.94,0.64,26.76,1017.88333333333,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"29","2021-05-31",0,0,-0.59,27.95,0.64,26.76,1017.88333333333,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"30","2021-05-31",0,0,-0.49,28.06,0.71,26.76,1017.88333333333,1.962,1.535,1.211,0.715,0.697,0.184,-0.01,-0.495
"31","2021-06-01",0,0,-0.52,28.03,0.66,27.03,1016.45833333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"32","2021-06-01",0,0,-0.55,27.99,0.62,27.03,1016.45833333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"33","2021-06-01",0,0,-0.59,27.94,0.61,27.03,1016.45833333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"34","2021-06-01",0,0,-0.52,28.04,0.68,27.03,1016.45833333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"35","2021-06-03",0,0,-0.65,27.89,0.49,27.16,1016.27083333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"36","2021-06-04",0,0,-0.81,27.74,0.37,27.03,1016.92083333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"37","2021-06-02",0,0,-0.78,27.77,0.44,27.06,1016.04166666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"38","2021-06-02",0,0,-0.76,27.78,0.44,27.06,1016.04166666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"39","2021-06-02",0,0,-0.75,27.78,0.43,27.06,1016.04166666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"40","2021-06-02",0,0,-0.73,27.83,0.46,27.06,1016.04166666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"41","2021-06-02",0,0,-0.72,27.83,0.45,27.06,1016.04166666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"42","2021-06-02",0,0,-0.73,27.81,0.43,27.06,1016.04166666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"43","2021-06-03",0,0,-0.71,27.84,0.49,27.16,1016.27083333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"44","2021-06-03",0,0,-0.69,27.85,0.49,27.16,1016.27083333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"45","2021-06-03",0,0,-0.67,27.86,0.5,27.16,1016.27083333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"46","2021-06-03",0,0,-0.68,27.88,0.49,27.16,1016.27083333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"47","2021-06-03",0,0,-0.66,27.89,0.49,27.16,1016.27083333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"48","2021-06-08",0,0,-0.97,27.57,0.13,26.34,1017.46666666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"49","2021-06-08",0,0,-0.95,27.58,0.13,26.34,1017.46666666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"50","2021-06-08",0,0,-0.98,27.58,0.11,26.34,1017.46666666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"51","2021-06-08",0,0,-0.95,27.6,0.12,26.34,1017.46666666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"52","2021-06-08",0,0,-0.94,27.6,0.12,26.34,1017.46666666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"53","2021-06-09",0,0,-0.96,27.59,0.14,25.64,1017.72916666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"54","2021-06-09",0,0,-0.95,27.59,0.13,25.64,1017.72916666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"55","2021-06-09",0,0,-0.93,27.6,0.13,25.64,1017.72916666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"56","2021-06-09",0,0,-0.95,27.61,0.12,25.64,1017.72916666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"57","2021-06-09",0,0,-0.93,27.62,0.12,25.64,1017.72916666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"58","2021-06-09",0,0,-0.92,27.62,0.12,25.64,1017.72916666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"59","2021-06-10",0,0,-1.08,27.47,0,25.14,1017.525,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"60","2021-06-08",0,0,-1,27.55,0.12,26.34,1017.46666666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"61","2021-06-10",0,0,-1.04,27.49,0.01,25.14,1017.525,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"62","2021-06-10",0,0,-1.05,27.51,0,25.14,1017.525,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"63","2021-06-10",0,0,-1.04,27.51,-0.01,25.14,1017.525,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"64","2021-06-04",0,0,-0.79,27.75,0.37,27.03,1016.92083333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"65","2021-06-04",0,0,-0.77,27.76,0.38,27.03,1016.92083333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"66","2021-06-04",0,0,-0.75,27.81,0.4,27.03,1016.92083333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"67","2021-06-04",0,0,-0.73,27.82,0.4,27.03,1016.92083333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"68","2021-06-04",0,0,-0.72,27.82,0.4,27.03,1016.92083333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"69","2021-06-05",0,0,-0.82,27.73,0.35,26.93,1017.1375,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"70","2021-06-05",0,0,-0.79,27.75,0.36,26.93,1017.1375,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"71","2021-06-05",0,0,-0.77,27.76,0.36,26.93,1017.1375,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"72","2021-06-05",0,0,-0.76,27.8,0.38,26.93,1017.1375,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"73","2021-06-10",0,0,-1.06,27.48,0,25.14,1017.525,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"74","2021-06-05",0,0,-0.74,27.8,0.37,26.93,1017.1375,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"75","2021-06-06",0,0,-0.87,27.68,0.28,27.03,1017.55416666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"76","2021-06-06",0,0,-0.83,27.71,0.3,27.03,1017.55416666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"77","2021-06-06",0,0,-0.8,27.73,0.31,27.03,1017.55416666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"78","2021-06-06",0,0,-0.82,27.74,0.3,27.03,1017.55416666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"79","2021-06-06",0,0,-0.78,27.77,0.32,27.03,1017.55416666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"80","2021-06-06",0,0,-0.77,27.77,0.32,27.03,1017.55416666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"81","2021-06-07",0,0,-0.91,27.64,0.22,26.92,1016.87083333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"82","2021-06-07",0,0,-0.88,27.66,0.23,26.92,1016.87083333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"83","2021-06-07",0,0,-0.86,27.67,0.24,26.92,1016.87083333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"84","2021-06-07",0,0,-0.88,27.68,0.22,26.92,1016.87083333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"85","2021-06-07",0,0,-0.85,27.7,0.23,26.92,1016.87083333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"86","2021-06-07",0,0,-0.84,27.7,0.23,26.92,1016.87083333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"87","2021-06-21",0,0,-0.64,27.89,0.27,27.69,1018.9625,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"88","2021-06-21",0,0,-0.59,27.97,0.33,27.69,1018.9625,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"89","2021-06-21",0,0,-0.57,27.98,0.33,27.69,1018.9625,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"90","2021-06-21",0,0,-0.61,27.93,0.28,27.69,1018.9625,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"91","2021-06-22",0,0,-0.55,28,0.39,27.34,1018.3875,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"92","2021-06-22",0,0,-0.54,28,0.38,27.34,1018.3875,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"93","2021-06-22",0,0,-0.54,27.99,0.36,27.34,1018.3875,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"94","2021-06-22",0,0,-0.52,28.04,0.39,27.34,1018.3875,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"95","2021-06-22",0,0,-0.51,28.04,0.38,27.34,1018.3875,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"96","2021-06-22",0,0,-0.51,28.03,0.37,27.34,1018.3875,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"97","2021-06-23",0,0,-0.52,28.03,0.41,27.76,1017.95833333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"98","2021-06-23",0,0,-0.54,28,0.37,27.76,1017.95833333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"99","2021-06-23",0,0,-0.57,27.96,0.32,27.76,1017.95833333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"100","2021-06-23",0,0,-0.49,28.07,0.42,27.76,1017.95833333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"101","2021-06-23",0,0,-0.51,28.04,0.38,27.76,1017.95833333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"102","2021-06-23",0,0,-0.56,27.98,0.32,27.76,1017.95833333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"103","2021-06-24",0,0,-0.56,27.99,0.36,27.44,1016.19166666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"104","2021-06-24",0,0,-0.55,27.99,0.35,27.44,1016.19166666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"105","2021-06-24",0,0,-0.56,27.97,0.32,27.44,1016.19166666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"106","2021-06-24",0,0,-0.52,28.04,0.38,27.44,1016.19166666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"107","2021-06-24",0,0,-0.5,28.05,0.38,27.44,1016.19166666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"108","2021-06-24",0,0,-0.52,28.02,0.35,27.44,1016.19166666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"109","2021-06-25",0,0,-0.45,28.1,0.46,27.19,1015.69583333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"110","2021-06-25",0,0,-0.48,28.06,0.41,27.19,1015.69583333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"111","2021-06-25",0,0,-0.51,28.02,0.36,27.19,1015.69583333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"112","2021-06-25",0,0,-0.41,28.15,0.48,27.19,1015.69583333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"113","2021-06-05",0,0,-0.74,27.81,0.38,26.93,1017.1375,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"114","2021-06-25",0,0,-0.47,28.07,0.39,27.19,1015.69583333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"115","2021-06-26",0,0,-0.48,28.07,0.42,27.33,1014.86666666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"116","2021-06-26",0,0,-0.49,28.05,0.39,27.33,1014.86666666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"117","2021-06-26",0,0,-0.5,28.03,0.36,27.33,1014.86666666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"118","2021-06-26",0,0,-0.44,28.12,0.44,27.33,1014.86666666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"119","2021-06-26",0,0,-0.44,28.11,0.42,27.33,1014.86666666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"120","2021-06-26",0,0,-0.48,28.06,0.37,27.33,1014.86666666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"121","2021-06-27",0,0,-0.26,28.29,0.64,26.81,1015.92083333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"122","2021-06-27",0,0,-0.28,28.26,0.6,26.81,1015.92083333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"123","2021-06-27",0,0,-0.3,28.23,0.56,26.81,1015.92083333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"124","2021-06-27",0,0,-0.26,28.3,0.61,26.81,1015.92083333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"125","2021-06-27",0,0,-0.28,28.27,0.57,26.81,1015.92083333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"126","2021-06-27",0,0,-0.31,28.23,0.53,26.81,1015.92083333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"127","2021-06-28",0,0,-0.34,28.21,0.55,27.47,1017.7875,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"128","2021-06-28",0,0,-0.36,28.18,0.51,27.47,1017.7875,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"129","2021-06-28",0,0,-0.39,28.14,0.46,27.47,1017.7875,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"130","2021-06-28",0,0,-0.3,28.26,0.57,27.47,1017.7875,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"131","2021-06-28",0,0,-0.31,28.24,0.54,27.47,1017.7875,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"132","2021-06-28",0,0,-0.36,28.18,0.48,27.47,1017.7875,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"133","2021-06-29",0,0,-0.33,28.22,0.55,27.65,1018.74166666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"134","2021-06-29",0,0,-0.34,28.2,0.52,27.65,1018.74166666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"135","2021-06-29",0,0,-0.37,28.16,0.47,27.65,1018.74166666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"136","2021-06-29",0,0,-0.32,28.24,0.54,27.65,1018.74166666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"137","2021-06-29",0,0,-0.33,28.22,0.51,27.65,1018.74166666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"138","2021-06-29",0,0,-0.36,28.18,0.47,27.65,1018.74166666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"139","2021-06-30",0,0,-0.31,28.24,0.56,28.04,1017.575,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"140","2021-06-30",0,0,-0.32,28.22,0.53,28.04,1017.575,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"141","2021-06-30",0,0,-0.35,28.18,0.48,28.04,1017.575,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"142","2021-06-30",0,0,-0.26,28.3,0.59,28.04,1017.575,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"143","2021-06-30",0,0,-0.27,28.28,0.56,28.04,1017.575,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"144","2021-06-30",0,0,-0.31,28.23,0.51,28.04,1017.575,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"145","2021-06-10",0,0,-1.02,27.52,0,25.14,1017.525,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"146","2021-06-11",0,0,-0.95,27.6,0.12,26.51,1016.7625,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"147","2021-06-11",0,0,-0.93,27.61,0.12,26.51,1016.7625,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"148","2021-06-11",0,0,-0.91,27.62,0.12,26.51,1016.7625,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"149","2021-06-11",0,0,-0.93,27.63,0.11,26.51,1016.7625,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"150","2021-06-11",0,0,-0.91,27.64,0.11,26.51,1016.7625,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"151","2021-06-11",0,0,-0.9,27.64,0.11,26.51,1016.7625,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"152","2021-06-12",0,0,-1,27.55,0.05,26.79,1016.15416666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"153","2021-06-25",0,0,-0.43,28.12,0.44,27.19,1015.69583333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"154","2021-06-19",0,0,-0.66,27.89,0.31,28.04,1018.69166666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"155","2021-06-19",0,0,-0.62,27.92,0.33,28.04,1018.69166666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"156","2021-06-19",0,0,-0.62,27.91,0.31,28.04,1018.69166666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"157","2021-06-19",0,0,-0.57,27.99,0.37,28.04,1018.69166666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"158","2021-06-19",0,0,-0.54,28.01,0.38,28.04,1018.69166666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"159","2021-06-19",0,0,-0.56,27.98,0.35,28.04,1018.69166666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"160","2021-06-20",0,0,-0.56,27.99,0.4,27.54,1019.05833333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"161","2021-06-20",0,0,-0.54,28,0.4,27.54,1019.05833333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"162","2021-06-20",0,0,-0.55,27.98,0.37,27.54,1019.05833333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"163","2021-06-20",0,0,-0.48,28.08,0.45,27.54,1019.05833333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"164","2021-06-20",0,0,-0.46,28.09,0.45,27.54,1019.05833333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"165","2021-06-20",0,0,-0.49,28.05,0.41,27.54,1019.05833333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"166","2021-06-21",0,0,-0.63,27.92,0.32,27.69,1018.9625,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"167","2021-06-21",0,0,-0.62,27.92,0.31,27.69,1018.9625,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"168","2021-06-01",0,0,-0.6,27.95,0.63,27.03,1016.45833333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"169","2021-06-01",0,0,-0.59,27.95,0.62,27.03,1016.45833333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"170","2021-06-14",0,0,-0.79,27.75,0.17,27.59,1017.80416666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"171","2021-06-15",0,0,-0.7,27.85,0.3,27.89,1018.50833333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"172","2021-06-15",0,0,-0.67,27.87,0.31,27.89,1018.50833333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"173","2021-06-15",0,0,-0.63,27.9,0.33,27.89,1018.50833333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"174","2021-06-15",0,0,-0.64,27.92,0.33,27.89,1018.50833333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"175","2021-06-15",0,0,-0.6,27.95,0.35,27.89,1018.50833333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"176","2021-06-15",0,0,-0.57,27.97,0.37,27.89,1018.50833333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"177","2021-06-16",0,0,-0.68,27.87,0.31,27.94,1017.53333333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"178","2021-06-16",0,0,-0.63,27.91,0.34,27.94,1017.53333333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"179","2021-06-16",0,0,-0.58,27.95,0.37,27.94,1017.53333333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"180","2021-06-16",0,0,-0.61,27.95,0.35,27.94,1017.53333333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"181","2021-06-16",0,0,-0.58,27.97,0.36,27.94,1017.53333333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"182","2021-06-16",0,0,-0.56,27.98,0.37,27.94,1017.53333333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"183","2021-06-17",0,0,-0.69,27.86,0.29,27.79,1016.41666666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"184","2021-06-17",0,0,-0.66,27.88,0.3,27.79,1016.41666666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"185","2021-06-17",0,0,-0.64,27.89,0.3,27.79,1016.41666666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"186","2021-06-17",0,0,-0.63,27.93,0.32,27.79,1016.41666666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"187","2021-06-17",0,0,-0.6,27.95,0.33,27.79,1016.41666666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"188","2021-06-17",0,0,-0.6,27.94,0.32,27.79,1016.41666666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"189","2021-06-18",0,0,-0.63,27.92,0.34,27.83,1017.88333333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"190","2021-06-18",0,0,-0.6,27.94,0.35,27.83,1017.88333333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"191","2021-06-18",0,0,-0.6,27.93,0.33,27.83,1017.88333333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"192","2021-06-18",0,0,-0.53,28.03,0.42,27.83,1017.88333333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"193","2021-06-18",0,0,-0.51,28.04,0.42,27.83,1017.88333333333,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"194","2021-06-12",0,0,-0.98,27.56,0.05,26.79,1016.15416666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
"195","2021-06-12",0,0,-0.96,27.57,0.05,26.79,1016.15416666667,2.379,1.716,1.362,0.86,0.853,0.344,0.115,-0.164
